Division,Customer  Code,Customer  Name,S/O Number,Sub,Supply  Part No,UIT, Desc,Ordered  Date,Due Date,SDR Month ,Request  Qty,Status,Status  Detail,OS Vendor,W/H Ship Date,Supply Time Gap ,SDR Pass / Fail
CNZ,IN031723,IN031723,9006755372,3,AED73793107,G,Handle Assembly,25-May-24,02-Jun-24,Jun,1,Closed,,EAIL_PG ELECTROPLAST LTD._IN001930,08-Jun-24,1,Pass
CNZ,IN031723,IN031723,9006755372,2,ADX73010855,G,"Gasket Assembly,Door",25-May-24,02-Jun-24,Jun,1,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,08-Jun-24,1,Pass
CNZ,IN031723,IN031723,9006754894,3,ADD76428502,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,18,Closed,,,12-Jun-24,20,Pass
CNZ,IN031723,IN031723,9006754894,2,ADD76428509,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,9,Closed,,,12-Jun-24,20,Pass
CNZ,IN031723,IN031723,9006754894,1,ADD76435802,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,1,Closed,,,05-Jun-24,27,Pass
CNZ,IN031723,IN031723,9006754894,8,ADD75056111,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,8,Closed,,,06-Jun-24,26,Pass
CNZ,IN031723,IN031723,9006754894,7,ADD76427918,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,6,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754894,12,ADD76427934,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,4,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,11,ADD76426501,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,29,Closed,,,11-Jun-24,21,Pass
CNZ,IN031723,IN031723,9006754894,16,ADD75396455,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,3,Closed,,,14-Jun-24,18,Pass
CNZ,IN031723,IN031723,9006753522,1,AEB76295402,S,"Grille Assembly,Fan",24-May-24,01-Jun-24,Jun,3,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,10-Jun-24,-2,Fail
CNZ,IN031723,IN031723,9006754894,10,ADD76428401,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,30,Closed,,,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006754894,9,ADD76439216,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,1,Closed,,,06-Jun-24,26,Pass
CNZ,IN031723,IN031723,9006754894,6,ADD76416671,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,1,Closed,,,11-Jun-24,21,Pass
CNZ,IN031723,IN031723,9006754894,5,ADD76427916,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,13,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,4,ADD75396354,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,9,Closed,,,19-Jul-24,-17,Fail
CNZ,IN031723,IN031723,9006754565,37,MJS63932101,S,"Tray,Vegetable",24-May-24,25-Jun-24,Jun,176,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,04-Jun-24,28,Pass
CNZ,IN031723,IN031723,9006754894,8,ADD75056111,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,11,Closed,,,06-Jun-24,26,Pass
CNZ,IN031723,IN031723,9006754894,9,ADD76439216,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,1,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754894,8,ADD75056111,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,5,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754894,6,ADD76416671,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,10,Closed,,,12-Jun-24,20,Pass
CNZ,IN031723,IN031723,9006754894,11,ADD76426501,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,1,Closed,,,12-Jun-24,20,Pass
CNZ,IN031723,IN031723,9006754894,6,ADD76416671,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,7,Closed,,,11-Jun-24,21,Pass
CNZ,IN031723,IN031723,9006755225,1,EAU65073902,D,"Motor,DC",24-May-24,25-Jun-24,Jun,10,Closed,,"EAIL_TIANJIN NEW OHSUNG ELECTRIC MACHINERY CO.,LTD_CN005991",25-May-24,38,Pass
CNZ,IN031723,IN031723,9006754894,8,ADD75056111,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,1,Closed,,,06-Jun-24,26,Pass
CNZ,IN031723,IN031723,9006754565,29,ADJ74732305,S,"Duct Assembly,Multi",24-May-24,25-Jun-24,Jun,13,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,4,ADD75396354,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,1,Closed,,,29-Jul-24,-27,Fail
CNZ,IN031723,IN031723,9006754894,7,ADD76427918,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,4,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,22,ADD75056195,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,2,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754894,23,EBR33105403,T,"PCB Assembly,Main",24-May-24,25-Jun-24,Jun,15,Closed,,,06-Jun-24,26,Pass
CNZ,IN031723,IN031723,9006754894,22,ADD75056195,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,2,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754894,21,ADD76425203,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,7,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,20,ADD76427914,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,8,Closed,,,22-Jun-24,10,Pass
CNZ,IN031723,IN031723,9006754894,19,ADD76439213,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,5,Closed,,,06-Jun-24,26,Pass
CNZ,IN031723,IN031723,9006754894,18,ADD75056188,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,3,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754894,17,ADD76435902,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,2,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754894,16,ADD75396455,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,2,Closed,,,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006754894,15,ADD76428508,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,5,Closed,,,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006754894,14,ADD75396452,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,5,Closed,,,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006754894,13,ADC39243226,S,"Door Assembly,Freezer",24-May-24,25-Jun-24,Jun,24,Closed,,EAIL_PRAVARTAKA TOOLING SERVICES PVT. LTD._IN001956,04-Jun-24,28,Pass
CNZ,IN031723,IN031723,9006754894,13,ADC39243226,S,"Door Assembly,Freezer",24-May-24,25-Jun-24,Jun,6,Closed,,EAIL_PRAVARTAKA TOOLING SERVICES PVT. LTD._IN001956,05-Jun-24,27,Pass
CNZ,IN031723,IN031723,9006754894,21,ADD76425203,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,1,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,9,ADD76439216,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,4,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,22,ADD75056195,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,4,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754894,18,ADD75056188,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,2,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754894,9,ADD76439216,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,6,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,22,ADD75056195,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,2,Closed,,,08-Jun-24,24,Pass
CNZ,IN031723,IN031723,9006754565,29,ADJ74732305,S,"Duct Assembly,Multi",24-May-24,25-Jun-24,Jun,4,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,1,ADD76435802,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,9,Closed,,,14-Jun-24,18,Pass
CNZ,IN031723,IN031723,9006753439,2,ACQ30509202,S,"Cover Assembly,Tray Vegetable",24-May-24,01-Jun-24,Jun,1,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,04-Jun-24,4,Pass
CNZ,IN031723,IN031723,9006753439,1,MAN64895104,S,"Basket,Door",24-May-24,01-Jun-24,Jun,1,Closed,,EAIL_PING TELEMATICS PVT LTD-Noida_IN002166,08-Jul-24,-30,Fail
CNZ,IN031723,IN031723,9006753439,3,EAG64629810,G,"Socket,Lamp",24-May-24,01-Jun-24,Jun,1,Closed,,EAIL_GLORIOUS ELECTRONICS I PVT.LTD._IN001972,28-May-24,11,Pass
CNZ,IN031723,IN031723,9006754736,1,ADL75340914,S,Evaporator Assembly,24-May-24,25-Jun-24,Jun,100,Closed,,EAIL_STARION INDIA PVT. LTD.-Noida_IN001947,18-Jul-24,-16,Fail
CNZ,IN031723,IN031723,9006754565,34,3391JF2001M,S,"Tray Assembly,Ice",24-May-24,25-Jun-24,Jun,10,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,10-Jun-24,22,Pass
CNZ,IN031723,IN031723,9006754565,33,ADL36382806,G,Evaporator Assembly,24-May-24,25-Jun-24,Jun,15,,,EAIL_BMR HVAC LIMITED_IN020684,,45475,Fail
CNZ,IN031723,IN031723,9006754565,31,ACG73804430,G,"Condenser Assembly,Wire",24-May-24,25-Jun-24,Jun,15,Closed,,EAIL_BMR HVAC LIMITED_IN020684,15-Jul-24,-13,Fail
CNZ,IN031723,IN031723,9006754565,29,ADJ74732305,S,"Duct Assembly,Multi",24-May-24,25-Jun-24,Jun,28,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,12-Jun-24,20,Pass
CNZ,IN031723,IN031723,9006754565,28,ADJ74612105,S,"Duct Assembly,Multi",24-May-24,25-Jun-24,Jun,15,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,15-Jul-24,-13,Fail
CNZ,IN031723,IN031723,9006754565,27,3550JF1005G,S,"Cover,Tray Vegetable",24-May-24,25-Jun-24,Jun,400,Closed,,EAIL_PG ELECTROPLAST LTD._IN001930,05-Jun-24,27,Pass
CNZ,IN031723,IN031723,9006754565,26,MKK62422505,S,"Bucket,Ice",24-May-24,25-Jun-24,Jun,199,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,10-Jun-24,22,Pass
CNZ,IN031723,IN031723,9006754565,25,MCK66667106,S,"Cover,Lamp",24-May-24,25-Jun-24,Jun,2,Closed,,EAIL_PING TELEMATICS PVT LTD-Noida_IN002166,04-Jun-24,28,Pass
CNZ,IN031723,IN031723,9006754565,24,ACQ30509202,S,"Cover Assembly,Tray Vegetable",24-May-24,25-Jun-24,Jun,4,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,04-Jun-24,28,Pass
CNZ,IN031723,IN031723,9006754565,21,MAN62708304,S,"Basket,Door",24-May-24,25-Jun-24,Jun,142,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,10-Jun-24,22,Pass
CNZ,IN031723,IN031723,9006754565,20,MAN62708202,S,"Basket,Door",24-May-24,25-Jun-24,Jun,100,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,10-Jun-24,22,Pass
CNZ,IN031723,IN031723,9006754565,19,ACG76558901,G,"Condenser Assembly,Wire",24-May-24,25-Jun-24,Jun,65,Closed,,EAIL_BMR HVAC LIMITED_IN020684,14-Jun-24,18,Pass
CNZ,IN031723,IN031723,9006754565,18,AEH74956301,G,"Hinge Assembly,Upper",24-May-24,25-Jun-24,Jun,15,Closed,,EAIL_NIDHI AUTO PRIVATE LTD._IN002119,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754565,17,AEH75136304,G,"Hinge Assembly,Lower",24-May-24,25-Jun-24,Jun,30,Closed,,EAIL_NIDHI AUTO PRIVATE LTD._IN002119,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754565,16,AJP76403302,S,"Tray Assembly,Ice",24-May-24,25-Jun-24,Jun,5,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,15-Jul-24,-13,Fail
CNZ,IN031723,IN031723,9006754565,15,AJP75014801,S,"Tray Assembly,Ice",24-May-24,25-Jun-24,Jun,5,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,15-Jul-24,-13,Fail
CNZ,IN031723,IN031723,9006754565,14,AJP76431604,S,"Tray Assembly,Fresh Room",24-May-24,25-Jun-24,Jun,2,Closed,,EAIL_PING TELEMATICS PVT LTD-Noida_IN002166,10-Jul-24,-8,Fail
CNZ,IN031723,IN031723,9006754565,12,AHT75337702,S,"Shelf Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,2,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,04-Jun-24,28,Pass
CNZ,IN031723,IN031723,9006754565,11,EAD63827622,G,Power Cord Assembly,24-May-24,25-Jun-24,Jun,115,Closed,,EAIL_Guru Amardass International (P) Ltd. Unit III_IN024837,21-Jun-24,11,Pass
CNZ,IN031723,IN031723,9006754565,10,EAD63827601,G,Power Cord Assembly,24-May-24,25-Jun-24,Jun,105,Closed,,EAIL_Guru Amardass International (P) Ltd. Unit III_IN024837,21-Jun-24,11,Pass
CNZ,IN031723,IN031723,9006754565,9,AEH74036902,G,"Hinge Assembly,Lower",24-May-24,25-Jun-24,Jun,20,Closed,,EAIL_NIDHI AUTO PRIVATE LTD._IN002119,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754565,8,AGR76914706,G,"Pipe Assembly,Joint",24-May-24,25-Jun-24,Jun,14,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754565,7,AEH73776313,G,"Hinge Assembly,Lower",24-May-24,25-Jun-24,Jun,15,Closed,,EAIL_NIDHI AUTO PRIVATE LTD._IN002119,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754565,6,EAV64793301,D,LED Assembly,24-May-24,25-Jun-24,Jun,10,,,EAIL_PT.HAENG SUNG RAYA INDONESIA_ID001559,,45475,Fail
CNZ,IN031723,IN031723,9006754565,5,AEH73716307,G,"Hinge Assembly,Lower",24-May-24,25-Jun-24,Jun,10,Closed,,EAIL_DURGA ENTERPRISES-Noida_IN002252,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006754565,3,MAN62648802,S,"Basket,Door",24-May-24,25-Jun-24,Jun,3,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,06-Jul-24,-4,Fail
CNZ,IN031723,IN031723,9006754565,2,MAN64894602,S,"Basket,Door",24-May-24,25-Jun-24,Jun,3,Closed,,EAIL_DIPTYLAL JUDGE MAL (P) LTD.-Noida_IN001089,05-Jun-24,27,Pass
CNZ,IN031723,IN031723,9006754565,1,MAN64892803,S,"Basket,Door",24-May-24,25-Jun-24,Jun,2,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,11-Jun-24,21,Pass
CNZ,IN031723,IN031723,9006754565,52,ADX73010853,G,"Gasket Assembly,Door",24-May-24,25-Jun-24,Jun,15,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,08-Jun-24,24,Pass
CNZ,IN031723,IN031723,9006754565,51,ADX73010858,G,"Gasket Assembly,Door",24-May-24,25-Jun-24,Jun,5,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,08-Jun-24,24,Pass
CNZ,IN031723,IN031723,9006754565,50,MDQ66756303,S,"Frame,Display",24-May-24,25-Jun-24,Jun,100,Closed,,EAIL_PING TELEMATICS PVT LTD-Noida_IN002166,04-Jun-24,28,Pass
CNZ,IN031723,IN031723,9006754565,48,ADV74266056,S,"Frame Assembly,Display",24-May-24,25-Jun-24,Jun,20,Closed,,EAIL_PING TELEMATICS PVT LTD-Noida_IN002166,04-Jun-24,28,Pass
CNZ,IN031723,IN031723,9006754565,47,5421JF0003V,G,Evaporator Assembly,24-May-24,25-Jun-24,Jun,35,Closed,,EAIL_STARION INDIA PVT. LTD.-Noida_IN001947,10-Jun-24,22,Pass
CNZ,IN031723,IN031723,9006754565,46,MEB62697305,G,"Handle,Decor",24-May-24,25-Jun-24,Jun,55,Closed,,EAIL_DIPTYLAL JUDGE MAL (P) LTD.-Noida_IN001089,22-Jun-24,10,Pass
CNZ,IN031723,IN031723,9006754565,45,MEB62697331,G,"Handle,Decor",24-May-24,25-Jun-24,Jun,30,Closed,,EAIL_DIPTYLAL JUDGE MAL (P) LTD.-Noida_IN001089,09-Jul-24,-7,Fail
CNZ,IN031723,IN031723,9006754565,44,MEB65426801,G,"Handle,Decor",24-May-24,25-Jun-24,Jun,15,Closed,,EAIL_DIPTYLAL JUDGE MAL (P) LTD.-Noida_IN001089,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006754565,43,MEB63695609,G,"Handle,Decor",24-May-24,25-Jun-24,Jun,10,Closed,,EAIL_DIPTYLAL JUDGE MAL (P) LTD.-Noida_IN001089,11-Jun-24,21,Pass
CNZ,IN031723,IN031723,9006754565,42,5421JF0009Z,S,Evaporator Assembly,24-May-24,25-Jun-24,Jun,25,Closed,,EAIL_STARION INDIA PVT. LTD.-Noida_IN001947,10-Jun-24,22,Pass
CNZ,IN031723,IN031723,9006754565,41,AED73793105,G,Handle Assembly,24-May-24,25-Jun-24,Jun,10,Closed,,EAIL_PG ELECTROPLAST LTD._IN001930,08-Jun-24,24,Pass
CNZ,IN031723,IN031723,9006754565,40,AEB76295402,S,"Grille Assembly,Fan",24-May-24,25-Jun-24,Jun,5,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,10-Jun-24,22,Pass
CNZ,IN031723,IN031723,9006754565,39,ADX73270905,G,"Gasket Assembly,Door",24-May-24,25-Jun-24,Jun,30,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,08-Jun-24,24,Pass
CNZ,IN031723,IN031723,9006754565,38,ADX73010860,G,"Gasket Assembly,Door",24-May-24,25-Jun-24,Jun,15,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,14-Jun-24,18,Pass
CNZ,IN031723,IN031723,9006754565,37,MJS63932101,S,"Tray,Vegetable",24-May-24,25-Jun-24,Jun,124,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,25-May-24,38,Pass
CNZ,IN031723,IN031723,9006754894,9,ADD76439216,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,6,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754565,36,MJS62711903,G,"Tray,Vegetable",24-May-24,25-Jun-24,Jun,50,,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,,45475,Fail
CNZ,IN031723,IN031723,9006754565,35,AJP73654902,S,"Tray Assembly,Ice",24-May-24,25-Jun-24,Jun,15,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,08-Jul-24,-6,Fail
CNZ,IN031723,IN031723,9006754565,26,MKK62422505,S,"Bucket,Ice",24-May-24,25-Jun-24,Jun,1,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,14-Jun-24,18,Pass
CNZ,IN031723,IN031723,9006754565,21,MAN62708304,S,"Basket,Door",24-May-24,25-Jun-24,Jun,58,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,14-Jun-24,18,Pass
CNZ,IN031723,IN031723,9006754894,12,ADD76427934,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,4,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,5,ADD76427916,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,1,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,7,ADD76427918,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,8,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,9,ADD76439216,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,12,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006754894,12,ADD76427934,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,32,Closed,,,12-Jul-24,-10,Fail
CNZ,IN031723,IN031723,9006754894,5,ADD76427916,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,6,Closed,,,21-Jun-24,11,Pass
CNZ,IN031723,IN031723,9006754565,8,AGR76914706,G,"Pipe Assembly,Joint",24-May-24,25-Jun-24,Jun,6,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,22-Jun-24,10,Pass
CNZ,IN031723,IN031723,9006754894,7,ADD76427918,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,2,Closed,,,05-Jul-24,-3,Fail
CNZ,IN031723,IN031723,9006754894,3,ADD76428502,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,2,Closed,,,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006754894,2,ADD76428509,P,"Door Foam Assembly,Freezer",24-May-24,25-Jun-24,Jun,1,Closed,,,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006754894,6,ADD76416671,P,"Door Foam Assembly,Refrigerator",24-May-24,25-Jun-24,Jun,2,Closed,,,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006752523,10,6750C-0004B,D,Overload Protect,23-May-24,25-Jun-24,Jun,125,Closed,,EAIL_Sensata Technologies Holland B.V._NL006248,25-May-24,38,Pass
CNZ,IN031723,IN031723,9006752523,9,ADX73530410,G,"Gasket Assembly,Door",23-May-24,25-Jun-24,Jun,100,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006752523,8,ADX73530408,G,"Gasket Assembly,Door",23-May-24,25-Jun-24,Jun,50,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,13-Jun-24,19,Pass
CNZ,IN031723,IN031723,9006752523,7,ADL36382822,G,Evaporator Assembly,23-May-24,25-Jun-24,Jun,9,Closed,,EAIL_BMR HVAC LIMITED_IN020684,05-Jun-24,27,Pass
CNZ,IN031723,IN031723,9006752523,6,ADL76714703,G,Evaporator Assembly,23-May-24,25-Jun-24,Jun,95,,,EAIL_BMR HVAC LIMITED_IN020684,,45475,Fail
CNZ,IN031723,IN031723,9006752523,5,ACQ87011503,S,"Cover Assembly,Tray Vegetable",23-May-24,25-Jun-24,Jun,120,Closed,,EAIL_K THREE ELECTRONICS PVT. LTD.-Noida_IN001186,28-May-24,35,Pass
CNZ,IN031723,IN031723,9006752523,3,MAN62268908,S,"Basket,Door",23-May-24,25-Jun-24,Jun,576,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,29-May-24,34,Pass
CNZ,IN031723,IN031723,9006752523,1,AAN32722029,G,"Base Assembly,Compressor",23-May-24,25-Jun-24,Jun,1065,Closed,,EAIL_NIDHI AUTO PRIVATE LTD._IN002119,28-May-24,35,Pass
CNZ,IN031723,IN031723,9006752523,2,MAN62688202,S,"Basket,Door",23-May-24,25-Jun-24,Jun,288,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,28-May-24,35,Pass
CNZ,IN031723,IN031723,9006752523,13,MJS63071703,S,"Tray,Vegetable",23-May-24,25-Jun-24,Jun,80,Closed,,EAIL_K THREE ELECTRONICS PVT. LTD.-Noida_IN001186,28-May-24,35,Pass
CNZ,IN031723,IN031723,9006752523,12,MJS64112201,S,"Tray,Vegetable",23-May-24,25-Jun-24,Jun,40,Closed,,EAIL_K THREE ELECTRONICS PVT. LTD.-Noida_IN001186,28-May-24,35,Pass
CNZ,IN031723,IN031723,9006752523,11,AHT75336702,S,"Shelf Assembly,Refrigerator",23-May-24,25-Jun-24,Jun,55,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,11-Jun-24,21,Pass
CNZ,IN031723,IN031723,9006751785,1,ADD76427932,P,"Door Foam Assembly,Refrigerator",23-May-24,28-Jun-24,Jun,5,Closed,,,12-Jul-24,-7,Fail
CNZ,IN031723,IN031723,9006753065,4,ADD76428401,P,"Door Foam Assembly,Refrigerator",23-May-24,25-Jun-24,Jun,1,Closed,,,05-Jun-24,27,Pass
CNZ,IN031723,IN031723,9006753065,3,ADD76435901,P,"Door Foam Assembly,Refrigerator",23-May-24,25-Jun-24,Jun,5,Closed,,,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006753065,2,ADD76429109,P,"Door Foam Assembly,Refrigerator",23-May-24,25-Jun-24,Jun,9,Closed,,,12-Jun-24,20,Pass
CNZ,IN031723,IN031723,9006753065,1,ADD76425216,P,"Door Foam Assembly,Refrigerator",23-May-24,25-Jun-24,Jun,8,Closed,,,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006752523,9,ADX73530410,G,"Gasket Assembly,Door",23-May-24,25-Jun-24,Jun,5,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006752523,8,ADX73530408,G,"Gasket Assembly,Door",23-May-24,25-Jun-24,Jun,45,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,15-Jun-24,17,Pass
CNZ,IN031723,IN031723,9006752523,12,MJS64112201,S,"Tray,Vegetable",23-May-24,25-Jun-24,Jun,129,Closed,,EAIL_K THREE ELECTRONICS PVT. LTD.-Noida_IN001186,07-Jun-24,25,Pass
CNZ,IN031723,IN031723,9006752523,3,MAN62268908,S,"Basket,Door",23-May-24,25-Jun-24,Jun,280,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,10-Jun-24,22,Pass
CNZ,IN031723,IN031723,9006752523,12,MJS64112201,S,"Tray,Vegetable",23-May-24,25-Jun-24,Jun,31,Closed,,EAIL_K THREE ELECTRONICS PVT. LTD.-Noida_IN001186,10-Jun-24,22,Pass
